"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/01/2021 05:15:00 - 03/01/2021 05:30:00","BZN|DE-LU","9239.18","10533.78","5414.94","11065.69"
"03/01/2021 05:30:00 - 03/01/2021 05:45:00","BZN|DE-LU","9530.28","10893.21","5516.51","11355.11"
"03/01/2021 05:45:00 - 03/01/2021 06:00:00","BZN|DE-LU","9888.15","11240.24","5631.02","11357.15"
"03/01/2021 06:00:00 - 03/01/2021 06:15:00","BZN|DE-LU","10215.27","11407.39","5815.09","11668.09"
"03/01/2021 06:15:00 - 03/01/2021 06:30:00","BZN|DE-LU","10542.67","11479.04","5864.34","12108.00"
"03/01/2021 06:30:00 - 03/01/2021 06:45:00","BZN|DE-LU","10814.49","11509.55","5678.88","12572.99"
"03/01/2021 06:45:00 - 03/01/2021 07:00:00","BZN|DE-LU","11048.07","11870.63","5775.26","12811.76"
"03/01/2021 07:00:00 - 03/01/2021 07:15:00","BZN|DE-LU","11288.99","12429.13","6268.77","13177.28"
"03/01/2021 07:15:00 - 03/01/2021 07:30:00","BZN|DE-LU","11564.04","12547.08","6369.04","13429.20"
"03/01/2021 07:30:00 - 03/01/2021 07:45:00","BZN|DE-LU","11802.26","12733.07","6514.34","13554.74"
"03/01/2021 07:45:00 - 03/01/2021 08:00:00","BZN|DE-LU","12074.46","12961.43","6661.53","13559.87"
"03/01/2021 08:00:00 - 03/01/2021 08:15:00","BZN|DE-LU","12308.99","13169.27","6848.31","13557.01"
"03/01/2021 08:15:00 - 03/01/2021 08:30:00","BZN|DE-LU","12530.97","13375.94","6941.38","13634.82"
"03/01/2021 08:30:00 - 03/01/2021 08:45:00","BZN|DE-LU","12725.30","13569.39","6946.49","13797.20"
"03/01/2021 08:45:00 - 03/01/2021 09:00:00","BZN|DE-LU","12942.19","13749.47","7052.11","14169.17"
