"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","MTU (CET/CEST) Start","MTU (CET/CEST) End","SummerIndicator","MTU (CET/CEST) End UTC"
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|DE-AT-LU","Without Sequence",23.16,"06/01/2016 04:00:00","2016-01-06T05:00","CET","2016-01-06T04:00"
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|DE-AT-LU","Without Sequence",24.99,"06/01/2016 05:00:00","2016-01-06T06:00","CET","2016-01-06T05:00"
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|DE-AT-LU","Without Sequence",26.62,"06/01/2016 06:00:00","2016-01-06T07:00","CET","2016-01-06T06:00"
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|DE-AT-LU","Without Sequence",28.03,"06/01/2016 07:00:00","2016-01-06T08:00","CET","2016-01-06T07:00"
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|DE-AT-LU","Without Sequence",29.34,"06/01/2016 08:00:00","2016-01-06T09:00","CET","2016-01-06T08:00"
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|DE-AT-LU","Without Sequence",32.94,"06/01/2016 09:00:00","2016-01-06T10:00","CET","2016-01-06T09:00"
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|DE-AT-LU","Without Sequence",37.71,"06/01/2016 10:00:00","2016-01-06T11:00","CET","2016-01-06T10:00"
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|DE-AT-LU","Without Sequence",40.08,"06/01/2016 11:00:00","2016-01-06T12:00","CET","2016-01-06T11:00"
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|DE-AT-LU","Without Sequence",40.73,"06/01/2016 12:00:00","2016-01-06T13:00","CET","2016-01-06T12:00"
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|DE-AT-LU","Without Sequence",38.26,"06/01/2016 13:00:00","2016-01-06T14:00","CET","2016-01-06T13:00"
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|DE-AT-LU","Without Sequence",35.44,"06/01/2016 14:00:00","2016-01-06T15:00","CET","2016-01-06T14:00"
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|DE-AT-LU","Without Sequence",36.92,"06/01/2016 15:00:00","2016-01-06T16:00","CET","2016-01-06T15:00"
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|DE-AT-LU","Without Sequence",41.28,"06/01/2016 16:00:00","2016-01-06T17:00","CET","2016-01-06T16:00"
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|DE-AT-LU","Without Sequence",44.95,"06/01/2016 17:00:00","2016-01-06T18:00","CET","2016-01-06T17:00"
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|DE-AT-LU","Without Sequence",46.9,"06/01/2016 18:00:00","2016-01-06T19:00","CET","2016-01-06T18:00"
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|DE-AT-LU","Without Sequence",43.95,"06/01/2016 19:00:00","2016-01-06T20:00","CET","2016-01-06T19:00"
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|DE-AT-LU","Without Sequence",39.94,"06/01/2016 20:00:00","2016-01-06T21:00","CET","2016-01-06T20:00"
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|DE-AT-LU","Without Sequence",32.4,"06/01/2016 21:00:00","2016-01-06T22:00","CET","2016-01-06T21:00"
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|DE-AT-LU","Without Sequence",33.51,"06/01/2016 22:00:00","2016-01-06T23:00","CET","2016-01-06T22:00"
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|DE-AT-LU","Without Sequence",33.51,"06/01/2016 23:00:00","2016-01-07T00:00","CET","2016-01-06T23:00"
