Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Dec 9, 2025 7:00 AM;Dec 9, 2025 7:15 AM;1,088.61;397.60;1,110.54;4,018.49;0.00;23.06;-;2,294.85;853.61;2,438.12;436.11;478.45
Dec 9, 2025 7:15 AM;Dec 9, 2025 7:30 AM;1,094.84;399.45;1,110.94;4,021.54;0.00;23.56;-;2,322.77;899.52;2,463.10;703.10;482.06
Dec 9, 2025 7:30 AM;Dec 9, 2025 7:45 AM;1,096.87;399.87;1,124.08;4,032.87;0.01;23.56;-;2,351.47;924.92;2,535.14;814.40;489.21
Dec 9, 2025 7:45 AM;Dec 9, 2025 8:00 AM;1,103.12;423.56;1,124.98;4,026.61;1.14;23.56;-;2,357.21;937.80;2,600.80;1,025.51;493.77
Dec 9, 2025 8:00 AM;Dec 9, 2025 8:15 AM;1,115.56;412.13;1,094.74;4,011.90;24.42;23.56;-;2,337.15;952.83;2,531.27;1,359.36;492.23
Dec 9, 2025 8:15 AM;Dec 9, 2025 8:30 AM;1,115.08;396.03;1,130.25;3,997.82;132.78;23.56;-;2,354.45;942.94;2,533.39;1,427.62;493.78
Dec 9, 2025 8:30 AM;Dec 9, 2025 8:45 AM;1,119.68;397.52;1,163.32;3,996.18;333.56;23.56;-;2,372.63;935.41;2,533.25;1,327.42;491.79
Dec 9, 2025 8:45 AM;Dec 9, 2025 9:00 AM;1,121.71;397.14;1,201.21;3,991.79;572.69;23.56;-;2,375.88;942.03;2,521.67;1,241.18;483.90
Dec 9, 2025 9:00 AM;Dec 9, 2025 9:15 AM;1,122.71;397.98;1,358.03;3,977.65;844.92;23.56;-;2,366.92;931.33;2,517.48;1,232.36;484.69
Dec 9, 2025 9:15 AM;Dec 9, 2025 9:30 AM;1,121.33;400.58;1,407.92;3,992.05;1,116.51;23.56;-;2,372.37;912.31;2,503.12;963.96;486.88
Dec 9, 2025 9:30 AM;Dec 9, 2025 9:45 AM;1,122.54;393.93;1,448.21;4,026.74;1,416.21;23.56;-;2,361.28;885.53;2,472.48;629.13;492.87
Dec 9, 2025 9:45 AM;Dec 9, 2025 10:00 AM;1,127.13;396.46;1,510.06;4,015.76;1,704.54;23.56;-;2,363.70;901.21;2,467.48;385.72;482.06
Dec 9, 2025 10:00 AM;Dec 9, 2025 10:15 AM;1,119.78;397.05;1,507.69;3,942.46;1,991.12;23.56;-;2,344.40;898.45;2,441.33;513.24;482.14
Dec 9, 2025 10:15 AM;Dec 9, 2025 10:30 AM;1,121.22;396.61;1,487.38;3,902.55;2,270.88;23.56;-;2,338.93;901.30;2,451.20;355.68;487.04
Dec 9, 2025 10:30 AM;Dec 9, 2025 10:45 AM;1,123.59;399.07;1,478.92;3,853.63;2,507.82;23.56;-;2,322.37;916.48;2,427.35;191.51;481.51
Dec 9, 2025 10:45 AM;Dec 9, 2025 11:00 AM;1,124.07;395.74;1,480.70;3,764.37;2,737.10;23.56;-;2,321.84;921.93;2,416.80;103.89;484.41
Dec 9, 2025 11:00 AM;Dec 9, 2025 11:15 AM;1,112.88;397.02;1,518.97;3,722.09;2,935.30;23.56;-;2,318.56;906.81;2,404.33;58.22;482.82
Dec 9, 2025 11:15 AM;Dec 9, 2025 11:30 AM;1,115.40;398.43;1,555.47;3,660.41;3,131.05;23.56;-;2,318.86;889.84;2,392.64;53.15;485.99
Dec 9, 2025 11:30 AM;Dec 9, 2025 11:45 AM;1,114.81;394.56;1,548.72;3,648.17;3,265.35;23.56;-;2,309.95;876.87;2,411.46;57.82;484.88
Dec 9, 2025 11:45 AM;Dec 9, 2025 12:00 PM;1,112.71;393.49;1,550.51;3,648.74;3,369.38;23.56;-;2,287.73;876.20;2,406.40;38.68;484.99
Dec 9, 2025 12:00 PM;Dec 9, 2025 12:15 PM;1,098.27;393.86;1,542.73;3,648.19;3,422.46;23.56;-;2,245.88;855.86;2,388.36;52.23;483.61
Dec 9, 2025 12:15 PM;Dec 9, 2025 12:30 PM;1,095.32;391.67;1,530.64;3,584.37;3,438.76;23.56;-;2,227.61;842.13;2,378.88;50.44;478.28
Dec 9, 2025 12:30 PM;Dec 9, 2025 12:45 PM;1,088.83;390.28;1,540.09;3,527.76;3,428.80;23.56;-;2,232.31;838.29;2,379.76;25.54;478.19
Dec 9, 2025 12:45 PM;Dec 9, 2025 1:00 PM;1,083.74;389.37;1,558.85;3,413.41;3,373.76;23.56;-;2,230.48;836.29;2,379.37;36.16;479.30
Dec 9, 2025 1:00 PM;Dec 9, 2025 1:15 PM;1,079.22;387.00;1,523.76;3,288.76;3,258.69;23.56;-;2,221.71;831.08;2,414.16;121.89;477.79
Dec 9, 2025 1:15 PM;Dec 9, 2025 1:30 PM;1,076.69;386.50;1,487.62;3,184.12;3,148.67;23.56;-;2,222.31;835.33;2,412.37;214.73;476.99
Dec 9, 2025 1:30 PM;Dec 9, 2025 1:45 PM;1,076.40;387.43;1,493.81;3,121.18;2,975.76;23.56;-;2,195.17;872.03;2,471.72;243.39;477.81
Dec 9, 2025 1:45 PM;Dec 9, 2025 2:00 PM;1,076.02;396.28;1,523.84;3,096.21;2,745.65;23.56;-;2,192.99;907.29;2,471.09;146.10;475.06
Dec 9, 2025 2:00 PM;Dec 9, 2025 2:15 PM;1,075.85;384.87;1,541.23;3,044.22;2,427.19;23.56;-;2,208.30;952.36;2,411.29;354.47;467.84
Dec 9, 2025 2:15 PM;Dec 9, 2025 2:30 PM;1,076.64;386.80;1,559.10;2,991.97;2,114.90;23.56;-;2,230.53;965.87;2,428.09;319.57;473.88
Dec 9, 2025 2:30 PM;Dec 9, 2025 2:45 PM;1,074.33;402.77;1,585.76;2,941.54;1,755.70;23.56;-;2,273.33;967.46;2,443.31;448.74;475.08
Dec 9, 2025 2:45 PM;Dec 9, 2025 3:00 PM;1,063.87;396.16;1,593.58;2,955.81;1,416.69;23.56;-;2,296.57;976.13;2,487.04;596.10;472.62
Dec 9, 2025 3:00 PM;Dec 9, 2025 3:15 PM;1,067.54;415.34;1,516.33;3,036.20;1,057.11;23.56;-;2,256.61;973.53;2,573.30;760.72;476.35
Dec 9, 2025 3:15 PM;Dec 9, 2025 3:30 PM;1,076.36;438.89;1,497.28;3,128.81;718.45;23.56;-;2,259.49;978.90;2,590.54;1,012.61;473.71
Dec 9, 2025 3:30 PM;Dec 9, 2025 3:45 PM;1,079.30;438.66;1,493.35;3,236.19;428.71;23.56;-;2,221.49;1,010.78;2,622.67;1,334.31;477.03
Dec 9, 2025 3:45 PM;Dec 9, 2025 4:00 PM;1,086.28;450.18;1,500.09;3,333.94;204.64;23.56;-;2,217.58;1,065.69;2,655.63;1,407.09;486.74
Dec 9, 2025 4:00 PM;Dec 9, 2025 4:15 PM;1,101.86;457.13;1,409.01;3,464.86;61.47;23.56;-;2,153.04;1,121.24;2,601.63;1,126.08;495.35
Dec 9, 2025 4:15 PM;Dec 9, 2025 4:30 PM;1,107.26;448.17;1,412.04;3,629.80;6.56;23.56;-;2,106.16;1,155.42;2,571.38;1,261.38;491.27
Dec 9, 2025 4:30 PM;Dec 9, 2025 4:45 PM;1,111.94;448.82;1,418.45;3,839.04;0.45;23.56;-;2,102.42;1,185.76;2,586.50;1,125.88;487.61
Dec 9, 2025 4:45 PM;Dec 9, 2025 5:00 PM;1,116.58;441.10;1,393.83;4,037.98;0.00;23.56;-;2,090.17;1,228.68;2,606.96;1,221.34;487.37
Dec 9, 2025 5:00 PM;Dec 9, 2025 5:15 PM;1,126.84;423.71;1,549.10;4,232.80;0.00;23.56;-;2,055.19;1,277.48;2,688.63;974.64;491.35
Dec 9, 2025 5:15 PM;Dec 9, 2025 5:30 PM;1,130.64;415.10;1,540.46;4,404.29;0.00;23.56;-;2,067.12;1,294.85;2,705.09;924.79;494.32
Dec 9, 2025 5:30 PM;Dec 9, 2025 5:45 PM;1,140.34;375.08;1,586.36;4,590.65;0.00;23.56;-;2,066.89;1,298.84;2,721.34;798.55;495.10
Dec 9, 2025 5:45 PM;Dec 9, 2025 6:00 PM;1,151.48;436.02;1,528.20;4,765.91;0.00;23.56;-;2,067.98;1,298.53;2,597.46;799.11;489.87
Dec 9, 2025 6:00 PM;Dec 9, 2025 6:15 PM;1,160.03;415.97;1,563.17;4,922.28;0.00;23.56;-;2,053.11;1,290.73;2,560.92;779.73;481.75
Dec 9, 2025 6:15 PM;Dec 9, 2025 6:30 PM;1,161.80;383.38;1,564.96;5,110.64;0.00;23.56;-;2,026.04;1,253.76;2,475.80;633.14;483.55
Dec 9, 2025 6:30 PM;Dec 9, 2025 6:45 PM;1,163.05;370.61;1,640.33;5,294.35;0.00;23.56;-;2,008.18;1,223.57;2,528.72;336.63;484.58
Dec 9, 2025 6:45 PM;Dec 9, 2025 7:00 PM;1,161.57;379.55;1,637.91;5,375.68;0.00;23.56;-;2,036.27;1,192.65;2,529.36;389.46;484.61
Dec 9, 2025 7:00 PM;Dec 9, 2025 7:15 PM;1,156.46;378.65;1,445.15;5,501.44;0.00;23.56;-;1,990.09;1,113.03;2,463.88;206.54;480.93
Dec 9, 2025 7:15 PM;Dec 9, 2025 7:30 PM;1,156.01;380.61;1,428.07;5,632.37;0.00;23.56;-;1,984.70;1,071.76;2,414.12;174.66;480.43
Dec 9, 2025 7:30 PM;Dec 9, 2025 7:45 PM;1,149.92;378.36;1,466.88;5,691.88;0.00;23.56;-;1,941.79;1,019.80;2,365.66;112.05;477.78
Dec 9, 2025 7:45 PM;Dec 9, 2025 8:00 PM;1,148.52;379.05;1,449.28;5,780.33;0.00;23.56;-;1,883.65;1,023.79;2,266.66;139.78;477.95
Dec 9, 2025 8:00 PM;Dec 9, 2025 8:15 PM;1,128.97;381.40;1,594.99;5,941.68;0.00;23.56;-;1,782.92;1,026.20;2,170.34;139.30;484.53
Dec 9, 2025 8:15 PM;Dec 9, 2025 8:30 PM;1,121.83;370.09;1,578.66;6,091.68;0.00;23.56;-;1,776.83;1,022.20;2,128.51;80.78;492.24
Dec 9, 2025 8:30 PM;Dec 9, 2025 8:45 PM;1,112.53;367.21;1,560.25;6,156.18;0.00;23.56;-;1,785.33;1,015.57;2,081.22;92.07;489.70
Dec 9, 2025 8:45 PM;Dec 9, 2025 9:00 PM;1,114.49;355.25;1,567.11;6,278.40;0.00;23.56;-;1,726.36;1,000.01;2,037.57;50.63;487.59
Dec 9, 2025 9:00 PM;Dec 9, 2025 9:15 PM;1,104.77;350.90;1,591.66;6,369.95;0.00;23.56;-;1,659.09;922.14;2,036.77;214.69;483.93
Dec 9, 2025 9:15 PM;Dec 9, 2025 9:30 PM;1,102.97;351.96;1,558.83;6,498.49;0.00;23.56;-;1,577.27;910.00;1,999.49;56.00;485.80
Dec 9, 2025 9:30 PM;Dec 9, 2025 9:45 PM;1,097.64;350.00;1,557.49;6,667.02;0.00;23.56;-;1,531.80;909.69;1,967.01;36.86;489.57
Dec 9, 2025 9:45 PM;Dec 9, 2025 10:00 PM;1,096.45;351.38;1,598.31;6,770.03;0.00;23.56;-;1,470.11;891.56;1,898.47;6.53;488.96
Dec 9, 2025 10:00 PM;Dec 9, 2025 10:15 PM;1,081.37;350.41;1,474.71;6,579.52;0.00;23.56;-;1,321.69;843.09;1,855.11;133.61;487.26
Dec 9, 2025 10:15 PM;Dec 9, 2025 10:30 PM;1,076.94;357.23;1,463.39;6,616.92;0.00;23.56;-;1,266.77;844.19;1,798.54;153.84;488.14
Dec 9, 2025 10:30 PM;Dec 9, 2025 10:45 PM;1,072.44;356.77;1,467.26;6,662.54;0.00;23.56;-;1,253.27;838.29;1,779.56;24.40;486.36
Dec 9, 2025 10:45 PM;Dec 9, 2025 11:00 PM;1,070.33;353.94;1,477.95;6,736.76;0.00;23.56;-;1,224.14;837.41;1,685.71;35.94;483.51
Dec 9, 2025 11:00 PM;Dec 9, 2025 11:15 PM;1,058.25;348.07;1,606.66;6,817.87;0.00;23.56;-;1,159.95;826.75;1,463.66;45.21;478.46
Dec 9, 2025 11:15 PM;Dec 9, 2025 11:30 PM;1,057.59;349.95;1,653.15;6,855.96;0.00;23.56;-;1,161.53;818.18;1,365.22;60.49;474.77
Dec 9, 2025 11:30 PM;Dec 9, 2025 11:45 PM;1,053.53;349.04;1,667.92;6,894.14;0.00;23.56;-;1,157.89;815.18;1,308.23;32.41;478.99
Dec 9, 2025 11:45 PM;Dec 10, 2025 12:00 AM;1,052.78;350.14;1,657.08;6,928.13;0.00;23.56;-;1,179.91;782.76;1,247.28;29.80;479.38
Dec 10, 2025 12:00 AM;Dec 10, 2025 12:15 AM;1,042.36;350.66;1,532.96;6,933.06;0.00;23.56;-;1,214.64;682.16;1,175.09;4.92;481.25
Dec 10, 2025 12:15 AM;Dec 10, 2025 12:30 AM;1,038.11;378.45;1,508.99;6,884.70;0.00;23.56;-;1,232.63;670.37;1,173.61;1.12;515.27
Dec 10, 2025 12:30 AM;Dec 10, 2025 12:45 AM;1,037.57;371.61;1,515.33;6,963.73;0.00;23.56;-;1,245.07;655.28;1,173.07;0.07;514.01
Dec 10, 2025 12:45 AM;Dec 10, 2025 1:00 AM;1,038.67;385.38;1,527.05;6,983.19;0.00;23.56;-;1,201.03;634.61;1,166.70;20.08;513.89
Dec 10, 2025 1:00 AM;Dec 10, 2025 1:15 AM;1,033.29;387.99;1,597.52;6,930.73;0.00;23.56;-;1,136.08;607.27;1,166.15;12.82;514.49
Dec 10, 2025 1:15 AM;Dec 10, 2025 1:30 AM;1,033.74;382.46;1,596.73;6,887.43;0.00;23.56;-;1,119.54;584.55;1,162.05;2.82;516.97
Dec 10, 2025 1:30 AM;Dec 10, 2025 1:45 AM;1,033.22;369.19;1,608.00;6,856.56;0.00;23.56;-;1,107.93;579.47;1,164.12;0.26;517.91
Dec 10, 2025 1:45 AM;Dec 10, 2025 2:00 AM;1,033.85;368.12;1,598.29;6,955.34;0.00;23.56;-;1,127.10;575.77;1,154.56;0.10;517.54
Dec 10, 2025 2:00 AM;Dec 10, 2025 2:15 AM;1,028.69;380.41;1,595.10;6,977.33;0.00;23.56;-;1,170.75;565.85;1,161.89;16.22;516.17
Dec 10, 2025 2:15 AM;Dec 10, 2025 2:30 AM;1,027.49;383.57;1,620.39;6,962.71;0.00;23.56;-;1,157.47;556.57;1,164.59;0.07;506.06
Dec 10, 2025 2:30 AM;Dec 10, 2025 2:45 AM;1,027.62;384.11;1,640.79;6,959.98;0.00;23.56;-;1,142.70;553.64;1,166.04;0.07;497.75
Dec 10, 2025 2:45 AM;Dec 10, 2025 3:00 AM;1,026.79;379.61;1,637.68;6,900.34;0.00;23.56;-;1,187.07;564.27;1,155.47;0.07;502.34
Dec 10, 2025 3:00 AM;Dec 10, 2025 3:15 AM;1,027.21;382.24;1,595.91;6,844.07;0.00;23.56;-;1,288.95;533.99;1,098.89;0.07;500.75
Dec 10, 2025 3:15 AM;Dec 10, 2025 3:30 AM;1,027.36;368.66;1,565.36;6,795.75;0.00;23.56;-;1,269.84;530.37;1,091.20;0.07;486.16
Dec 10, 2025 3:30 AM;Dec 10, 2025 3:45 AM;1,027.35;361.10;1,562.01;6,795.17;0.00;23.56;-;1,262.34;527.28;1,088.53;0.07;484.69
Dec 10, 2025 3:45 AM;Dec 10, 2025 4:00 AM;1,030.52;374.37;1,589.99;6,795.31;0.00;23.56;-;1,252.10;525.13;1,092.40;0.07;479.59
Dec 10, 2025 4:00 AM;Dec 10, 2025 4:15 AM;1,031.64;378.36;1,556.67;6,795.73;0.00;23.56;-;1,288.13;528.30;1,155.58;0.07;478.53
Dec 10, 2025 4:15 AM;Dec 10, 2025 4:30 AM;1,034.70;371.08;1,568.43;6,776.31;0.00;23.56;-;1,286.57;510.60;1,171.36;0.07;481.22
Dec 10, 2025 4:30 AM;Dec 10, 2025 4:45 AM;1,034.84;377.67;1,567.08;6,732.13;0.00;23.56;-;1,271.02;525.70;1,191.01;0.09;482.42
Dec 10, 2025 4:45 AM;Dec 10, 2025 5:00 AM;1,034.59;362.73;1,556.40;6,730.02;0.00;23.56;-;1,279.09;567.69;1,214.01;0.09;479.63
Dec 10, 2025 5:00 AM;Dec 10, 2025 5:15 AM;1,044.54;364.52;1,588.28;6,589.44;0.00;23.56;-;1,318.17;627.03;1,294.58;0.09;473.83
Dec 10, 2025 5:15 AM;Dec 10, 2025 5:30 AM;1,049.56;384.88;1,555.18;6,536.58;0.00;23.56;-;1,315.92;656.79;1,344.75;0.09;466.82
Dec 10, 2025 5:30 AM;Dec 10, 2025 5:45 AM;1,050.89;375.67;1,525.63;6,559.07;0.00;23.56;-;1,315.46;708.22;1,389.04;0.16;467.68
Dec 10, 2025 5:45 AM;Dec 10, 2025 6:00 AM;1,052.32;384.25;1,441.29;6,491.42;0.00;23.56;-;1,346.23;807.19;1,432.66;1.12;471.80
Dec 10, 2025 6:00 AM;Dec 10, 2025 6:15 AM;1,066.33;371.18;1,565.68;6,545.05;0.00;23.56;-;1,399.34;917.15;1,550.36;11.96;483.47
Dec 10, 2025 6:15 AM;Dec 10, 2025 6:30 AM;1,071.54;379.25;1,579.97;6,452.94;0.00;23.56;-;1,539.19;961.22;1,579.49;24.98;482.41
Dec 10, 2025 6:30 AM;Dec 10, 2025 6:45 AM;1,077.86;380.98;1,603.17;6,324.05;0.00;23.56;-;1,662.86;1,000.50;1,635.86;37.38;482.53
Dec 10, 2025 6:45 AM;Dec 10, 2025 7:00 AM;1,082.74;380.80;1,640.06;6,172.57;0.00;23.56;-;1,788.36;1,009.83;1,685.35;84.92;488.36
Dec 10, 2025 7:00 AM;Dec 10, 2025 7:15 AM;1,097.35;382.70;1,645.05;6,074.48;0.00;23.56;-;1,908.73;1,124.63;1,855.94;81.79;480.70
Dec 10, 2025 7:15 AM;Dec 10, 2025 7:30 AM;1,099.78;382.23;1,646.23;5,914.28;0.00;23.56;-;1,987.53;1,174.37;1,979.89;109.17;477.79
Dec 10, 2025 7:30 AM;Dec 10, 2025 7:45 AM;1,106.87;381.40;1,653.91;5,768.30;0.01;23.56;-;2,064.05;1,213.36;2,039.94;130.50;495.69
Dec 10, 2025 7:45 AM;Dec 10, 2025 8:00 AM;1,107.42;391.53;1,638.93;5,668.36;1.46;23.56;-;2,101.29;1,247.37;2,084.45;351.49;492.23
Dec 10, 2025 8:00 AM;Dec 10, 2025 8:15 AM;1,109.41;417.67;1,677.26;5,584.95;18.99;23.56;-;2,140.75;1,246.62;2,176.70;712.51;496.15
Dec 10, 2025 8:15 AM;Dec 10, 2025 8:30 AM;1,116.24;423.55;1,702.78;5,472.66;157.33;23.56;-;2,134.03;1,244.52;2,176.55;727.04;488.24
Dec 10, 2025 8:30 AM;Dec 10, 2025 8:45 AM;1,119.55;429.60;1,715.79;5,318.53;345.02;23.56;-;2,131.26;1,229.54;2,182.31;841.21;491.30
Dec 10, 2025 8:45 AM;Dec 10, 2025 9:00 AM;1,125.92;424.89;1,711.81;5,197.53;563.77;23.56;-;2,122.60;1,220.30;2,166.63;690.46;496.14
Dec 10, 2025 9:00 AM;Dec 10, 2025 9:15 AM;1,127.33;411.84;1,741.16;5,110.16;776.35;23.56;-;2,111.99;1,221.41;2,180.39;704.36;490.85
Dec 10, 2025 9:15 AM;Dec 10, 2025 9:30 AM;1,129.20;408.02;1,779.38;4,968.05;991.45;23.56;-;2,093.59;1,218.99;2,174.71;671.53;485.76
Dec 10, 2025 9:30 AM;Dec 10, 2025 9:45 AM;1,130.46;426.19;1,785.37;4,770.96;1,200.76;23.56;-;2,059.63;1,219.15;2,174.46;558.27;485.02
Dec 10, 2025 9:45 AM;Dec 10, 2025 10:00 AM;1,131.12;432.95;1,776.57;4,657.28;1,398.94;23.56;-;2,070.13;1,221.47;2,134.26;523.06;483.10
Dec 10, 2025 10:00 AM;Dec 10, 2025 10:15 AM;1,125.58;414.93;1,816.77;4,649.03;1,603.38;23.56;-;2,067.16;1,226.32;2,095.47;766.12;491.44
Dec 10, 2025 10:15 AM;Dec 10, 2025 10:30 AM;1,118.45;423.20;1,814.80;4,592.48;1,775.99;23.56;-;2,060.05;1,206.47;2,107.56;486.14;497.87
Dec 10, 2025 10:30 AM;Dec 10, 2025 10:45 AM;1,114.57;406.83;1,762.12;4,522.97;1,895.39;23.56;-;2,062.77;1,252.78;2,086.82;502.01;496.93
Dec 10, 2025 10:45 AM;Dec 10, 2025 11:00 AM;1,112.97;408.29;1,742.80;4,459.94;2,012.42;23.56;-;2,064.17;1,261.54;2,086.37;462.12;496.28
Dec 10, 2025 11:00 AM;Dec 10, 2025 11:15 AM;1,100.61;394.33;1,711.21;4,343.56;2,112.48;23.56;-;2,073.87;1,242.06;2,117.39;510.17;494.11
Dec 10, 2025 11:15 AM;Dec 10, 2025 11:30 AM;1,104.36;387.43;1,693.12;4,303.11;2,189.19;23.56;-;2,074.88;1,298.57;2,125.31;601.71;490.83
Dec 10, 2025 11:30 AM;Dec 10, 2025 11:45 AM;1,108.01;396.56;1,697.86;4,306.62;2,220.05;23.56;-;2,079.92;1,357.07;2,174.23;525.45;503.01
Dec 10, 2025 11:45 AM;Dec 10, 2025 12:00 PM;1,109.79;389.50;1,684.58;4,289.48;2,246.34;23.56;-;2,093.80;1,372.48;2,216.88;357.96;509.59
Dec 10, 2025 12:00 PM;Dec 10, 2025 12:15 PM;1,101.83;381.76;1,631.94;4,219.41;2,254.12;23.56;-;2,078.85;1,351.17;2,232.72;341.06;504.35
Dec 10, 2025 12:15 PM;Dec 10, 2025 12:30 PM;1,098.09;389.47;1,665.02;4,185.85;2,217.66;23.56;-;2,084.85;1,323.07;2,266.34;145.94;502.51
Dec 10, 2025 12:30 PM;Dec 10, 2025 12:45 PM;1,098.48;386.20;1,702.71;4,151.63;2,154.10;23.56;-;2,082.18;1,309.40;2,366.52;126.33;499.30
Dec 10, 2025 12:45 PM;Dec 10, 2025 1:00 PM;1,097.59;382.10;1,705.98;4,078.69;2,080.19;23.56;-;2,079.16;1,298.49;2,405.37;94.57;505.20
Dec 10, 2025 1:00 PM;Dec 10, 2025 1:15 PM;1,087.13;379.65;1,709.73;4,072.78;1,982.48;23.56;-;2,087.21;1,318.52;2,404.40;457.87;537.41
Dec 10, 2025 1:15 PM;Dec 10, 2025 1:30 PM;1,085.09;381.23;1,703.07;4,065.97;1,856.70;23.56;-;2,080.68;1,277.20;2,417.76;373.66;546.85
Dec 10, 2025 1:30 PM;Dec 10, 2025 1:45 PM;1,088.07;384.37;1,689.99;4,034.59;1,697.26;23.56;-;2,081.16;1,282.63;2,463.58;508.55;555.03
Dec 10, 2025 1:45 PM;Dec 10, 2025 2:00 PM;1,086.51;390.19;1,696.55;4,022.59;1,535.50;23.56;-;2,077.47;1,320.00;2,477.35;425.07;547.64
Dec 10, 2025 2:00 PM;Dec 10, 2025 2:15 PM;1,085.68;390.67;1,638.84;3,988.54;1,360.30;23.56;-;2,081.33;1,368.50;2,491.97;611.68;545.98
Dec 10, 2025 2:15 PM;Dec 10, 2025 2:30 PM;1,086.20;379.84;1,624.18;3,978.66;1,147.97;23.56;-;2,084.21;1,418.77;2,508.73;473.37;535.60
Dec 10, 2025 2:30 PM;Dec 10, 2025 2:45 PM;1,085.13;372.29;1,598.69;4,001.53;930.51;23.56;-;2,089.79;1,449.86;2,527.91;562.16;530.07
Dec 10, 2025 2:45 PM;Dec 10, 2025 3:00 PM;1,089.55;369.21;1,593.04;4,068.26;717.72;23.56;-;2,094.06;1,467.72;2,543.38;604.14;528.66
Dec 10, 2025 3:00 PM;Dec 10, 2025 3:15 PM;1,092.30;371.11;1,532.96;4,134.63;516.70;23.56;-;2,085.57;1,485.65;2,570.18;606.70;527.19
Dec 10, 2025 3:15 PM;Dec 10, 2025 3:30 PM;1,097.46;369.66;1,531.11;4,184.57;336.96;23.56;-;2,093.81;1,507.21;2,592.99;873.45;532.24
Dec 10, 2025 3:30 PM;Dec 10, 2025 3:45 PM;1,106.46;365.90;1,546.12;4,252.04;187.74;23.56;-;2,090.05;1,506.05;2,611.50;1,044.82;546.38
Dec 10, 2025 3:45 PM;Dec 10, 2025 4:00 PM;1,112.81;363.67;1,541.14;4,362.29;81.19;23.56;-;2,092.84;1,509.33;2,623.22;1,031.79;547.06
Dec 10, 2025 4:00 PM;Dec 10, 2025 4:15 PM;1,126.17;370.76;1,522.20;4,497.60;18.86;23.56;-;2,100.62;1,503.97;2,640.36;876.19;533.57
Dec 10, 2025 4:15 PM;Dec 10, 2025 4:30 PM;1,137.75;370.09;1,516.10;4,635.54;1.70;23.56;-;2,111.13;1,500.93;2,673.64;984.36;529.71
Dec 10, 2025 4:30 PM;Dec 10, 2025 4:45 PM;1,142.39;360.30;1,524.62;4,833.41;0.75;23.56;-;2,114.06;1,500.52;2,721.96;947.20;531.50
Dec 10, 2025 4:45 PM;Dec 10, 2025 5:00 PM;1,145.71;357.99;1,521.61;4,965.01;0.00;23.56;-;2,116.92;1,502.81;2,678.03;914.94;539.16
Dec 10, 2025 5:00 PM;Dec 10, 2025 5:15 PM;1,152.56;358.28;1,457.20;5,132.96;0.00;23.56;-;2,116.35;1,463.79;2,655.34;825.88;535.99
Dec 10, 2025 5:15 PM;Dec 10, 2025 5:30 PM;1,157.61;356.70;1,521.93;5,310.55;0.00;23.56;-;2,111.20;1,424.82;2,640.02;748.55;537.79
Dec 10, 2025 5:30 PM;Dec 10, 2025 5:45 PM;1,163.06;356.31;1,544.46;5,440.98;0.00;23.56;-;2,116.97;1,399.89;2,661.73;534.47;505.39
Dec 10, 2025 5:45 PM;Dec 10, 2025 6:00 PM;1,162.90;358.04;1,565.38;5,563.29;0.00;23.56;-;2,115.22;1,389.73;2,671.56;516.48;485.50
Dec 10, 2025 6:00 PM;Dec 10, 2025 6:15 PM;1,168.14;359.14;1,608.94;5,738.90;0.00;23.56;-;2,116.99;1,383.87;2,690.70;492.03;479.23
Dec 10, 2025 6:15 PM;Dec 10, 2025 6:30 PM;1,168.62;372.92;1,588.87;5,857.62;0.00;23.56;-;2,119.18;1,384.20;2,709.98;399.42;481.18
Dec 10, 2025 6:30 PM;Dec 10, 2025 6:45 PM;1,164.53;356.85;1,572.23;6,066.50;0.00;23.56;-;2,096.35;1,381.14;2,743.07;351.48;496.63
Dec 10, 2025 6:45 PM;Dec 10, 2025 7:00 PM;1,164.52;356.09;1,540.56;6,218.60;0.00;23.56;-;2,108.75;1,367.74;2,745.95;337.06;497.39
Dec 10, 2025 7:00 PM;Dec 10, 2025 7:15 PM;1,156.54;359.49;1,532.10;6,387.68;0.00;23.56;-;2,076.13;1,303.87;2,756.60;203.61;493.26
Dec 10, 2025 7:15 PM;Dec 10, 2025 7:30 PM;1,153.02;355.16;1,534.75;6,505.42;0.00;23.56;-;2,084.20;1,280.37;2,738.70;89.01;493.58
Dec 10, 2025 7:30 PM;Dec 10, 2025 7:45 PM;1,150.58;353.79;1,510.40;6,604.83;0.00;23.56;-;2,077.80;1,243.21;2,666.05;82.62;500.64
Dec 10, 2025 7:45 PM;Dec 10, 2025 8:00 PM;1,151.75;356.33;1,480.99;6,693.56;0.00;23.56;-;2,077.23;1,186.44;2,535.19;121.26;503.57
Dec 10, 2025 8:00 PM;Dec 10, 2025 8:15 PM;1,131.91;348.72;1,490.40;6,787.48;0.00;23.56;-;1,984.62;1,156.43;2,448.26;70.82;491.53
Dec 10, 2025 8:15 PM;Dec 10, 2025 8:30 PM;1,123.61;343.33;1,502.92;6,810.33;0.00;23.56;-;1,972.92;1,124.98;2,378.64;22.65;476.25
